Eruption Number,Volcano Name,Eruption Category,Evidence Type,Evidence Method,VEI,Start Year,Start Month,Start Day,End Year,End Month,End Day
18265,Miyakejima,Confirmed,Observations,Reported,4.0,1763,8.0,17.0,1769.0,,
16612,Gamalama,Confirmed,Observations,Reported,2.0,1763,,,,,
11930,Planchon-Peteroa,Confirmed,Observations,Reported,4.0,1762,12.0,3.0,,,
17743,Asamayama,Confirmed,Observations,Reported,2.0,1762,4.0,,,,
19401,Klyuchevskoy,Confirmed,Observations,Reported,2.0,1762,,,,,
20111,Pavlof,Confirmed,Uncertain,Unspecified,4.0,1762,,,1786.0,,
16406,Banda Api,Confirmed,Observations,Reported,2.0,1762,,,,,
10835,San Miguel,Confirmed,Observations,Reported,2.0,1762,,,,,
13140,Romanche Fracture Zone,Uncertain,Uncertain,Unspecified,0.0,1761,5.0,3.0,,,
19961,Terceira,Confirmed,Observations,Reported,2.0,1761,4.0,17.0,1761.0,4.0,28.0
15628,Gede-Pangrango,Confirmed,Observations,Reported,2.0,1761,,,,,
21013,Villarrica,Confirmed,Sidereal,Varve Count,2.0,1761,,,,,
14234,"Fournaise, Piton de la",Confirmed,Observations,Reported,2.0,1760,12.0,15.0,1760.0,12.0,29.0
16682,Kie Besi,Confirmed,Observations,Reported,4.0,1760,9.0,22.0,1761.0,4.0,30.0
14814,Savaii,Confirmed,Observations,Reported,2.0,1760,,,,,
19741,Kasatochi,Confirmed,Observations,Reported,0.0,1760,,,,,
18824,Chirinkotan,Uncertain,Uncertain,Unspecified,2.0,1760,,,,,
11457,Chacana,Confirmed,Observations,Reported,0.0,1760,,,,,
12025,Llaima,Confirmed,Observations,Reported,2.0,1759,12.0,,,,
12114,Villarrica,Confirmed,Observations,Reported,1.0,1759,12.0,,1759.0,12.0,
10485,Michoacan-Guanajuato,Confirmed,Observations,Reported,4.0,1759,9.0,29.0,1774.0,,
18556,Oshima-Oshima,Confirmed,Observations,Reported,2.0,1759,8.0,19.0,,,
12207,Puyehue-Cordon Caulle,Confirmed,Observations,Reported,2.0,1759,,,,,
11601,Quilotoa,Uncertain,Uncertain,Unspecified,2.0,1759,,,,,
11628,Tungurahua,Uncertain,Uncertain,Unspecified,2.0,1757,,,,,
17059,Aira,Confirmed,Observations,Reported,2.0,1756,9.0,9.0,,,
16706,Ragang,Confirmed,Observations,Reported,2.0,1756,,,,,
12674,Katla,Confirmed,Observations,Reported,5.0,1755,10.0,17.0,1756.0,2.0,13.0
17742,Asamayama,Confirmed,Observations,Reported,2.0,1755,7.0,5.0,1755.0,8.0,6.0
15863,Merapi,Confirmed,Observations,Reported,2.0,1755,,,,,
17741,Asamayama,Confirmed,Observations,Reported,2.0,1754,8.0,7.0,1754.0,8.0,19.0
16841,Taal,Confirmed,Observations,Reported,4.0,1754,5.0,15.0,1754.0,12.0,4.0
11353,Galeras,Confirmed,Observations,Reported,2.0,1754,,,1756.0,,
12806,Grimsvotn,Confirmed,Observations,Reported,2.0,1753,10.0,15.0,,,
17264,Asosan,Uncertain,Uncertain,Unspecified,2.0,1753,,,1754.0,,
14232,"Fournaise, Piton de la",Confirmed,Observations,Reported,2.0,1753,,,,,
17740,Asamayama,Confirmed,Observations,Reported,2.0,1752,9.0,,1752.0,10.0,
15936,Kelud,Confirmed,Observations,Reported,2.0,1752,5.0,1.0,,,
11996,Antuco,Confirmed,Observations,Reported,3.0,1752,1.0,31.0,1752.0,2.0,1.0
11969,"Chillan, Nevados de",Confirmed,Observations,Reported,2.0,1752,1.0,30.0,,,
15862,Merapi,Confirmed,Observations,Reported,2.0,1752,,,,,
11961,Tromen Volcanic Plateau,Confirmed,Observations,Reported,3.0,1751,12.0,31.0,,,
19914,Callaqui,Confirmed,Observations,Reported,2.0,1751,12.0,31.0,,,
12024,Llaima,Confirmed,Observations,Reported,2.0,1751,12.0,18.0,1752.0,,
12113,Villarrica,Confirmed,Observations,Reported,1.0,1751,12.0,14.0,,,
11929,Planchon-Peteroa,Confirmed,Observations,Reported,2.0,1751,11.0,,1751.0,12.0,
14231,"Fournaise, Piton de la",Confirmed,Observations,Reported,2.0,1751,6.0,,1751.0,6.0,
10696,Fuego,Uncertain,Uncertain,Unspecified,2.0,1751,,,,,
11551,Cotopaxi,Confirmed,Observations,Reported,2.0,1750,9.0,2.0,1750.0,9.0,4.0
11131,Arenal,Confirmed,Correlation,Tephrochronology,0.0,1750,,,,,
12001,Copahue,Confirmed,Observations,Reported,2.0,1750,,,,,
11995,Antuco,Confirmed,Observations,Reported,2.0,1750,,,,,
10058,Kilauea,Confirmed,Observations,Reported,0.0,1750,,,,,
10187,Mauna Loa,Confirmed,Observations,Reported,0.0,1750,,,,,
19012,Gorely,Confirmed,Correlation,Tephrochronology,2.0,1750,,,,,
18957,Mutnovsky,Confirmed,Observations,Reported,2.0,1750,,,,,
18940,Ksudach,Confirmed,Isotopic,14C (calibrated),4.0,1750,,,,,
13919,"Tair, Jebel at",Confirmed,Observations,Reported,2.0,1750,,,,,
17058,Aira,Confirmed,Observations,Reported,2.0,1749,9.0,,,,
16840,Taal,Confirmed,Observations,Reported,4.0,1749,8.0,11.0,1749.0,9.0,
16405,Banda Api,Confirmed,Observations,Reported,2.0,1749,,,,,
10426,Colima,Uncertain,Uncertain,Unspecified,2.0,1749,,,,,
11968,"Chillan, Nevados de",Confirmed,Observations,Reported,3.0,1749,,,1751.0,,
11425,Antisana,Confirmed,Uncertain,Unspecified,2.0,1748,,,,,
11550,Cotopaxi,Confirmed,Observations,Reported,2.0,1747,,,1749.0,,
11144,Poas,Confirmed,Observations,Reported,2.0,1747,,,,,
15627,Gede-Pangrango,Confirmed,Observations,Reported,3.0,1747,,,1748.0,,
12947,Krafla,Confirmed,Observations,Reported,1.0,1746,7.0,10.0,1746.0,7.0,10.0
17498,Yakedake,Confirmed,Observations,Reported,2.0,1746,4.0,18.0,1746.0,4.0,19.0
11549,Cotopaxi,Confirmed,Observations,Reported,2.0,1746,2.0,,,,
12112,Villarrica,Confirmed,Observations,Reported,1.0,1745,,,,,
15861,Merapi,Confirmed,Observations,Reported,2.0,1745,,,,,
13344,Vesuvius,Confirmed,Observations,Reported,3.0,1744,11.0,,1761.0,1.0,6.0
11548,Cotopaxi,Confirmed,Observations,Reported,4.0,1744,5.0,,1744.0,12.0,
17998,Kurikomayama,Confirmed,Observations,Reported,2.0,1744,2.0,3.0,,,
10425,Colima,Confirmed,Observations,Reported,2.0,1744,,,,,
10424,Colima,Confirmed,Observations,Reported,2.0,1743,10.0,22.0,,,
11547,Cotopaxi,Confirmed,Observations,Reported,2.0,1743,9.0,27.0,1743.0,10.0,4.0
11546,Cotopaxi,Confirmed,Observations,Reported,3.0,1743,4.0,,,,
10903,Telica,Uncertain,Uncertain,Unspecified,2.0,1743,4.0,,,,
11545,Cotopaxi,Confirmed,Observations,Reported,3.0,1742,12.0,9.0,,,
11544,Cotopaxi,Confirmed,Observations,Reported,3.0,1742,6.0,15.0,1742.0,7.0,
17057,Aira,Confirmed,Observations,Reported,2.0,1742,4.0,6.0,,,
13343,Vesuvius,Confirmed,Observations,Reported,1.0,1742,,,1743.0,,
12111,Villarrica,Confirmed,Observations,Reported,2.0,1742,,,,,
12176,Michinmahuida,Confirmed,Observations,Reported,2.0,1742,,,,,
18555,Oshima-Oshima,Confirmed,Observations,Reported,4.0,1741,8.0,18.0,1742.0,5.0,
19293,Tolbachik,Confirmed,Observations,Reported,2.0,1740,12.0,,,,
11600,Quilotoa,Uncertain,Uncertain,Unspecified,2.0,1740,12.0,,,,
18029,Chokaisan,Confirmed,Observations,Reported,2.0,1740,6.0,,1747.0,,
19603,Ichinsky,Confirmed,Observations,Reported,0.0,1740,,,,,
11543,Cotopaxi,Confirmed,Observations,Reported,2.0,1740,,,1741.0,,
18612,Shikotsu,Confirmed,Observations,Reported,5.0,1739,8.0,19.0,1739.0,8.0,31.0
19292,Tolbachik,Confirmed,Observations,Reported,2.0,1739,2.0,1.0,,,
19570,Sheveluch,Confirmed,Observations,Reported,3.0,1739,,,,,
16611,Gamalama,Confirmed,Observations,Reported,2.0,1739,,,,,
12876,Bardarbunga,Confirmed,Sidereal,Ice Core,2.0,1739,,,,,
18028,Chokaisan,Uncertain,Uncertain,Unspecified,2.0,1738,12.0,31.0,,,
17364,Kujusan,Uncertain,Uncertain,Unspecified,2.0,1738,8.0,13.0,,,
11542,Cotopaxi,Confirmed,Observations,Reported,2.0,1738,,,,,
12110,Villarrica,Confirmed,Observations,Reported,2.0,1737,12.0,24.0,,,
19399,Klyuchevskoy,Confirmed,Observations,Reported,2.0,1737,9.0,25.0,1737.0,11.0,4.0
10695,Fuego,Confirmed,Observations,Reported,4.0,1737,8.0,27.0,1737.0,9.0,24.0
19082,Avachinsky,Confirmed,Observations,Reported,3.0,1737,8.0,,1737.0,8.0,
16610,Gamalama,Confirmed,Observations,Reported,2.0,1737,3.0,10.0,1737.0,3.0,13.0
10990,Momotombo,Confirmed,Observations,Reported,2.0,1736,,,,,
18027,Chokaisan,Uncertain,Uncertain,Unspecified,2.0,1735,,,,,
14230,"Fournaise, Piton de la",Confirmed,Observations,Reported,2.0,1734,12.0,,1734.0,12.0,
19899,Santa Ana,Confirmed,Observations,Reported,2.0,1734,6.0,,,,
14229,"Fournaise, Piton de la",Confirmed,Observations,Reported,2.0,1734,1.0,1.0,1734.0,3.0,6.0
17739,Asamayama,Confirmed,Observations,Reported,2.0,1733,7.0,30.0,,,
14228,"Fournaise, Piton de la",Confirmed,Observations,Reported,0.0,1733,,,,,
13342,Vesuvius,Confirmed,Observations,Reported,3.0,1732,12.0,25.0,1737.0,6.0,4.0
13709,Etna,Confirmed,Observations,Reported,2.0,1732,12.0,9.0,1765.0,,
17738,Asamayama,Confirmed,Observations,Reported,2.0,1732,7.0,30.0,,,
12967,Jan Mayen,Confirmed,Observations,Reported,4.0,1732,5.0,17.0,1732.0,5.0,18.0
10694,Fuego,Confirmed,Observations,Reported,2.0,1732,5.0,,,,
18066,Iwatesan,Confirmed,Observations,Reported,2.0,1732,1.0,22.0,1732.0,10.0,
17737,Asamayama,Confirmed,Observations,Reported,2.0,1731,,,,,
13471,Vulcano,Confirmed,Observations,Reported,3.0,1731,,,1739.0,,
16839,Taal,Confirmed,Observations,Reported,2.0,1731,,,,,
13126,Lanzarote,Confirmed,Observations,Reported,3.0,1730,9.0,1.0,1736.0,4.0,16.0
10693,Fuego,Confirmed,Observations,Reported,2.0,1730,9.0,,,,
12109,Villarrica,Confirmed,Observations,Reported,2.0,1730,7.0,8.0,,,
10186,Mauna Loa,Confirmed,Isotopic,14C (uncalibrated),0.0,1730,,,,,
15805,Sumbing,Confirmed,Observations,Reported,1.0,1730,,,,,
16108,Raung,Confirmed,Observations,Reported,3.0,1730,,,,,
17736,Asamayama,Confirmed,Observations,Reported,2.0,1729,11.0,,1729.0,12.0,
12901,Kverkfjoll,Confirmed,Observations,Reported,1.0,1729,8.0,,,,
12946,Krafla,Confirmed,Observations,Reported,2.0,1729,6.0,30.0,1729.0,9.0,25.0
12900,Kverkfjoll,Confirmed,Observations,Reported,1.0,1729,2.0,15.0,,,
17735,Asamayama,Confirmed,Observations,Reported,2.0,1729,2.0,,,,
16838,Taal,Confirmed,Observations,Reported,2.0,1729,,,,,
12875,Bardarbunga,Confirmed,Uncertain,Unspecified,1.0,1729,,,,,
12945,Krafla,Confirmed,Observations,Reported,2.0,1728,12.0,18.0,,,
17734,Asamayama,Confirmed,Observations,Reported,2.0,1728,11.0,10.0,,,
11647,Sangay,Confirmed,Observations,Reported,3.0,1728,9.0,30.0,1916.0,,
12944,Krafla,Confirmed,Observations,Reported,2.0,1728,4.0,18.0,,,
11505,Antisana,Uncertain,Uncertain,Unspecified,0.0,1728,,,,,
13701,Etna,Confirmed,Observations,Reported,2.0,1727,11.0,22.0,1728.0,5.0,10.0
12943,Krafla,Confirmed,Observations,Reported,2.0,1727,8.0,21.0,,,
12959,Oraefajokull,Confirmed,Observations,Reported,4.0,1727,8.0,3.0,1728.0,5.0,1.0
13470,Vulcano,Confirmed,Observations,Reported,3.0,1727,,,,,
19398,Klyuchevskoy,Confirmed,Observations,Reported,2.0,1727,,,1731.0,,
11202,Irazu,Confirmed,Observations,Reported,2.0,1726,5.0,,,,
12874,Bardarbunga,Confirmed,Observations,Reported,1.0,1726,2.0,1.0,1726.0,5.0,1.0
17997,Kurikomayama,Confirmed,Observations,Reported,1.0,1726,,,,,
12744,Hekla,Confirmed,Observations,Reported,1.0,1725,4.0,2.0,,,
12804,Grimsvotn,Confirmed,Observations,Reported,2.0,1725,2.0,,,,
11599,Quilotoa,Uncertain,Uncertain,Unspecified,2.0,1725,,,,,
18834,Sinarka,Confirmed,Observations,Reported,2.0,1725,,,,,
13341,Vesuvius,Confirmed,Observations,Reported,3.0,1724,9.0,4.0,1730.0,4.0,1.0
12941,Krafla,Confirmed,Observations,Reported,2.0,1724,5.0,17.0,1724.0,5.0,18.0
13700,Etna,Uncertain,Uncertain,Unspecified,2.0,1723,11.0,22.0,1724.0,5.0,
17733,Asamayama,Confirmed,Observations,Reported,2.0,1723,8.0,20.0,,,
11201,Irazu,Confirmed,Observations,Reported,3.0,1723,2.0,16.0,1724.0,2.0,
11240,Turrialba,Uncertain,Uncertain,Unspecified,1.0,1723,,,,,
17732,Asamayama,Confirmed,Observations,Reported,2.0,1722,11.0,18.0,1723.0,2.0,5.0
19898,Santa Ana,Confirmed,Observations,Reported,2.0,1722,3.0,12.0,,,
16404,Banda Api,Confirmed,Observations,Reported,2.0,1722,,,,,
17731,Asamayama,Confirmed,Observations,Reported,1.0,1721,6.0,22.0,,,
14227,"Fournaise, Piton de la",Confirmed,Observations,Reported,2.0,1721,6.0,,,,
12673,Katla,Confirmed,Observations,Reported,5.0,1721,5.0,11.0,1721.0,10.0,15.0
21014,Villarrica,Confirmed,Sidereal,Varve Count,2.0,1721,,,,,
19964,Don Joao de Castro Bank,Confirmed,Observations,Reported,3.0,1720,12.0,8.0,1720.0,12.0,26.0
12989,Pico,Confirmed,Observations,Reported,2.0,1720,7.0,10.0,1720.0,12.0,
17730,Asamayama,Confirmed,Observations,Reported,2.0,1720,6.0,6.0,,,
19635,Wudalianchi,Confirmed,Observations,Reported,3.0,1720,1.0,14.0,1721.0,6.0,
19397,Klyuchevskoy,Confirmed,Observations,Reported,2.0,1720,,,1721.0,,
10536,Popocatepetl,Confirmed,Observations,Reported,1.0,1720,,,,,
14695,Raoul Island,Confirmed,Isotopic,14C (uncalibrated),4.0,1720,,,,,
12873,Bardarbunga,Confirmed,Sidereal,Ice Core,2.0,1720,,,,,
11265,"Bravo, Cerro",Confirmed,Correlation,Tephrochronology,4.0,1720,,,,,
17136,Kirishimayama,Confirmed,Observations,Reported,2.0,1719,,,,,
12229,Osorno,Confirmed,Observations,Reported,2.0,1719,,,,,
17728,Asamayama,Confirmed,Observations,Reported,2.0,1718,9.0,26.0,,,
12448,Soufriere St. Vincent,Confirmed,Observations,Reported,3.0,1718,3.0,26.0,1718.0,3.0,29.0
12988,Pico,Confirmed,Observations,Reported,2.0,1718,2.0,1.0,1718.0,12.0,15.0
17727,Asamayama,Confirmed,Observations,Reported,2.0,1717,9.0,23.0,,,
17135,Kirishimayama,Confirmed,Observations,Reported,3.0,1717,9.0,19.0,,,
10692,Fuego,Confirmed,Observations,Reported,4.0,1717,8.0,27.0,1717.0,12.0,26.0
12872,Bardarbunga,Confirmed,Observations,Reported,3.0,1717,8.0,4.0,1717.0,9.0,17.0
17134,Kirishimayama,Confirmed,Observations,Reported,3.0,1716,11.0,9.0,1717.0,2.0,13.0
12803,Grimsvotn,Confirmed,Observations,Reported,2.0,1716,10.0,6.0,,,
12871,Bardarbunga,Confirmed,Observations,Reported,2.0,1716,10.0,5.0,,,
16837,Taal,Confirmed,Observations,Reported,4.0,1716,9.0,24.0,1716.0,9.0,27.0
15935,Kelud,Confirmed,Observations,Reported,2.0,1716,7.0,20.0,,,
17133,Kirishimayama,Confirmed,Observations,Reported,3.0,1716,3.0,11.0,,,
12108,Villarrica,Confirmed,Observations,Reported,1.0,1716,,,,,
16836,Taal,Confirmed,Observations,Reported,2.0,1715,,,,,
16236,Sangeang Api,Confirmed,Observations,Reported,2.0,1715,,,,,
21015,Villarrica,Confirmed,Sidereal,Varve Count,2.0,1715,,,,,
17726,Asamayama,Confirmed,Observations,Reported,2.0,1713,6.0,29.0,,,
18838,Kharimkotan,Confirmed,Observations,Reported,3.0,1713,,,,,
13019,Sete Cidades,Confirmed,Observations,Reported,2.0,1713,,,,,
18778,Chirpoi,Confirmed,Observations,Reported,4.0,1712,12.0,31.0,,,
13056,La Palma,Confirmed,Observations,Reported,2.0,1712,10.0,9.0,1712.0,12.0,3.0
16403,Banda Api,Confirmed,Observations,Reported,2.0,1712,5.0,,1712.0,12.0,
18264,Miyakejima,Confirmed,Observations,Reported,3.0,1712,2.0,4.0,1714.0,,
16495,Karangetang,Confirmed,Observations,Reported,2.0,1712,1.0,16.0,,,
12870,Bardarbunga,Confirmed,Observations,Reported,2.0,1712,1.0,15.0,,,
16555,Awu,Confirmed,Observations,Reported,3.0,1711,12.0,10.0,1711.0,12.0,16.0
17725,Asamayama,Confirmed,Observations,Reported,2.0,1711,4.0,13.0,,,
17925,Azumayama,Confirmed,Observations,Reported,1.0,1711,,,,,
10421,Colima,Confirmed,Observations,Reported,3.0,1711,,,,,
10689,Fuego,Confirmed,Observations,Reported,2.0,1710,10.0,14.0,,,
17724,Asamayama,Confirmed,Observations,Reported,2.0,1710,3.0,25.0,1710.0,4.0,13.0
18798,Ushishur,Confirmed,Observations,Reported,1.0,1710,,,,,
17632,Nemo Peak,Confirmed,Observations,Reported,2.0,1710,,,,,
18113,Iwakisan,Uncertain,Uncertain,Unspecified,2.0,1709,4.0,23.0,,,
17263,Asosan,Confirmed,Observations,Reported,2.0,1709,2.0,13.0,,,
16835,Taal,Confirmed,Observations,Reported,2.0,1709,,,,,
14226,"Fournaise, Piton de la",Confirmed,Observations,Reported,2.0,1709,,,,,
21016,Villarrica,Confirmed,Sidereal,Varve Count,2.0,1709,,,,,
17723,Asamayama,Confirmed,Observations,Reported,2.0,1708,12.0,29.0,1709.0,1.0,8.0
17262,Asosan,Uncertain,Uncertain,Unspecified,2.0,1708,9.0,17.0,,,
13340,Vesuvius,Confirmed,Observations,Reported,3.0,1708,8.0,14.0,1723.0,7.0,8.0
14225,"Fournaise, Piton de la",Confirmed,Observations,Reported,0.0,1708,4.0,,1708.0,4.0,
21017,Villarrica,Confirmed,Sidereal,Varve Count,2.0,1708,,,,,
17452,Fujisan,Confirmed,Observations,Reported,5.0,1707,12.0,16.0,1708.0,2.0,24.0
13886,Santorini,Confirmed,Observations,Reported,3.0,1707,5.0,23.0,1711.0,9.0,14.0
16834,Taal,Confirmed,Observations,Reported,2.0,1707,,,,,
18301,Hachijojima,Uncertain,Uncertain,Unspecified,2.0,1707,,,,,
18611,Shikotsu,Confirmed,Correlation,Tephrochronology,2.0,1707,,,,,
12869,Bardarbunga,Confirmed,Observations,Reported,2.0,1707,,,,,
17722,Asamayama,Confirmed,Observations,Reported,2.0,1706,11.0,20.0,,,
12802,Grimsvotn,Confirmed,Observations,Reported,2.0,1706,10.0,15.0,,,
10687,Fuego,Confirmed,Observations,Reported,2.0,1706,10.0,4.0,,,
13110,Tenerife,Confirmed,Observations,Reported,2.0,1706,5.0,5.0,1706.0,6.0,13.0
17132,Kirishimayama,Confirmed,Observations,Reported,2.0,1706,1.0,28.0,,,
17056,Aira,Confirmed,Observations,Reported,2.0,1706,1.0,,,,
12868,Bardarbunga,Confirmed,Observations,Reported,2.0,1706,,,,,
10686,Fuego,Confirmed,Observations,Reported,2.0,1705,1.0,31.0,1705.0,2.0,2.0
21018,Villarrica,Confirmed,Sidereal,Varve Count,2.0,1705,,,,,
13109,Tenerife,Confirmed,Observations,Reported,2.0,1704,12.0,31.0,1705.0,3.0,27.0
17721,Asamayama,Confirmed,Observations,Reported,2.0,1704,2.0,5.0,1704.0,2.0,9.0
17720,Asamayama,Confirmed,Observations,Reported,2.0,1703,,,,,
14224,"Fournaise, Piton de la",Confirmed,Observations,Reported,0.0,1703,,,1705.0,,
10685,Fuego,Confirmed,Observations,Reported,2.0,1702,8.0,4.0,,,
13699,Etna,Confirmed,Observations,Reported,1.0,1702,3.0,8.0,1702.0,5.0,8.0
12867,Bardarbunga,Confirmed,Uncertain,Unspecified,2.0,1702,,,,,
13339,Vesuvius,Confirmed,Observations,Reported,3.0,1701,7.0,1.0,1707.0,8.0,22.0
13866,Campi Flegrei del Mar di Sicilia,Uncertain,Uncertain,Unspecified,2.0,1701,,,,,
14966,Ritter Island,Confirmed,Observations,Reported,3.0,1700,4.0,3.0,1700.0,4.0,6.0
15036,Ulawun,Confirmed,Observations,Reported,2.0,1700,3.0,11.0,,,
13981,Emuruangogolak,Confirmed,Isotopic,14C (uncalibrated),0.0,1700,,,,,
19566,Sheveluch,Confirmed,Correlation,Tephrochronology,3.0,1700,,,,,
10057,Kilauea,Confirmed,Correlation,Magnetism,0.0,1700,,,,,
20474,Glacier Peak,Confirmed,Correlation,Tephrochronology,2.0,1700,,,,,
17451,Fujisan,Confirmed,Observations,Reported,2.0,1700,,,,,
10752,Pacaya,Confirmed,Observations,Reported,2.0,1699,6.0,29.0,,,
10684,Fuego,Confirmed,Observations,Reported,2.0,1699,,,,,
19291,Tolbachik,Uncertain,Uncertain,Unspecified,2.0,1699,,,,,
10834,San Miguel,Confirmed,Observations,Reported,2.0,1699,,,,,
15724,Ciremai,Confirmed,Observations,Reported,3.0,1698,2.0,3.0,,,
11541,Cotopaxi,Confirmed,Observations,Reported,3.0,1698,,,,,
10535,Popocatepetl,Confirmed,Observations,Reported,1.0,1697,10.0,20.0,,,
13338,Vesuvius,Confirmed,Observations,Reported,3.0,1697,9.0,15.0,1698.0,7.0,
19396,Klyuchevskoy,Confirmed,Observations,Reported,3.0,1697,,,1698.0,,
12866,Bardarbunga,Confirmed,Sidereal,Ice Core,2.0,1697,,,,,
13337,Vesuvius,Confirmed,Observations,Reported,2.0,1696,7.0,31.0,1696.0,8.0,14.0
12362,Soufriere Guadeloupe,Uncertain,Observations,Reported,1.0,1696,4.0,,,,
17719,Asamayama,Confirmed,Observations,Reported,2.0,1695,6.0,23.0,,,
22115,Huequi,Confirmed,Correlation,Tephrochronology,2.0,1695,,,,,
18563,Hokkaido-Komagatake,Confirmed,Observations,Reported,4.0,1694,7.0,4.0,1694.0,7.0,6.0
18112,Iwakisan,Uncertain,Uncertain,Unspecified,2.0,1694,6.0,19.0,,,
17965,Zaozan [Zaosan],Confirmed,Observations,Reported,2.0,1694,5.0,29.0,1694.0,8.0,30.0
16473,Tangkoko-Duasudara,Confirmed,Observations,Reported,3.0,1694,,,,,
16387,Serua,Confirmed,Observations,Reported,3.0,1694,,,,,
13698,Etna,Confirmed,Observations,Reported,3.0,1693,12.0,,1694.0,11.0,
16386,Serua,Confirmed,Observations,Reported,4.0,1693,6.0,4.0,1693.0,7.0,
12743,Hekla,Confirmed,Observations,Reported,4.0,1693,2.0,13.0,1693.0,9.0,14.0
16377,Teon,Confirmed,Observations,Reported,3.0,1693,,,,,
10751,Pacaya,Confirmed,Observations,Reported,2.0,1693,,,,,
17261,Asosan,Confirmed,Observations,Reported,2.0,1691,4.0,,1691.0,8.0,
11424,Reventador,Confirmed,Observations,Reported,3.0,1691,,,,,
12361,Soufriere Guadeloupe,Confirmed,Observations,Reported,1.0,1690,4.0,5.0,,,
17131,Kirishimayama,Confirmed,Observations,Reported,2.0,1690,,,,,
16402,Banda Api,Confirmed,Observations,Reported,3.0,1690,,,1696.0,5.0,22.0
15689,Guntur,Confirmed,Observations,Reported,3.0,1690,,,,,
10750,Pacaya,Confirmed,Observations,Reported,2.0,1690,,,,,
10420,Colima,Confirmed,Observations,Reported,3.0,1690,,,,,
18845,Chikurachki,Confirmed,Correlation,Tephrochronology,4.0,1690,,,,,
18907,Koshelev,Confirmed,Observations,Reported,3.0,1690,,,,,
18064,Iwatesan,Uncertain,Uncertain,Unspecified,2.0,1689,6.0,22.0,,,
13696,Etna,Confirmed,Observations,Reported,1.0,1689,3.0,14.0,,,
10683,Fuego,Uncertain,Uncertain,Unspecified,2.0,1689,,,,,
13695,Etna,Confirmed,Observations,Reported,1.0,1688,,,,,
12107,Villarrica,Confirmed,Observations,Reported,1.0,1688,,,,,
16384,Serua,Confirmed,Observations,Reported,3.0,1687,6.0,15.0,,,
16609,Gamalama,Confirmed,Observations,Reported,3.0,1687,5.0,10.0,1687.0,5.0,11.0
18063,Iwatesan,Uncertain,Uncertain,Unspecified,2.0,1687,4.0,14.0,1687.0,7.0,
10749,Pacaya,Confirmed,Observations,Reported,2.0,1687,3.0,26.0,1687.0,3.0,27.0
10580,"Orizaba, Pico de",Confirmed,Observations,Reported,2.0,1687,,,,,
16608,Gamalama,Confirmed,Observations,Reported,2.0,1686,9.0,,1686.0,10.0,13.0
17575,Iwatesan,Confirmed,Observations,Reported,3.0,1686,3.0,26.0,1686.0,3.0,27.0
10269,Fuego,Confirmed,Observations,Reported,2.0,1686,,,,,
13336,Vesuvius,Confirmed,Observations,Reported,3.0,1685,10.0,3.0,1694.0,4.0,29.0
10543,Fuego,Confirmed,Uncertain,Unspecified,2.0,1685,9.0,,,,
10879,San Cristobal,Confirmed,Observations,Reported,2.0,1685,8.0,,,,
10902,Telica,Confirmed,Observations,Reported,2.0,1685,8.0,,,,
10185,Mauna Loa,Confirmed,Isotopic,14C (uncalibrated),0.0,1685,,,,,
12800,Grimsvotn,Confirmed,Observations,Reported,2.0,1684,11.0,5.0,1685.0,1.0,
10878,San Cristobal,Confirmed,Observations,Reported,2.0,1684,7.0,,,,
18192,Izu-Oshima,Confirmed,Observations,Reported,3.0,1684,2.0,14.0,1690.0,,
15473,Krakatau,Confirmed,Observations,Reported,3.0,1684,2.0,1.0,,,
17260,Asosan,Confirmed,Observations,Reported,2.0,1683,6.0,,,,
16383,Serua,Confirmed,Observations,Reported,3.0,1683,,,,,
16401,Banda Api,Confirmed,Observations,Reported,3.0,1683,,,,,
16472,Tangkoko-Duasudara,Confirmed,Observations,Reported,3.0,1683,,,,,
13018,Sete Cidades,Confirmed,Observations,Reported,2.0,1682,12.0,13.0,,,
13694,Etna,Confirmed,Observations,Reported,2.0,1682,9.0,1.0,1682.0,10.0,
13335,Vesuvius,Confirmed,Observations,Reported,3.0,1682,8.0,12.0,1682.0,8.0,22.0
21019,Villarrica,Confirmed,Sidereal,Varve Count,2.0,1682,,,,,
15588,Krakatau,Confirmed,Observations,Reported,3.0,1680,5.0,,1681.0,11.0,19.0
16471,Tangkoko-Duasudara,Confirmed,Observations,Reported,5.0,1680,,,,,
10184,Mauna Loa,Confirmed,Isotopic,14C (uncalibrated),0.0,1680,,,,,
10877,San Cristobal,Confirmed,Observations,Reported,2.0,1680,,,,,
15860,Merapi,Confirmed,Observations,Reported,3.0,1678,8.0,19.0,,,
10748,Pacaya,Confirmed,Observations,Reported,2.0,1678,8.0,,,,
17130,Kirishimayama,Confirmed,Observations,Reported,2.0,1678,3.0,1.0,,,
17055,Aira,Confirmed,Observations,Reported,2.0,1678,3.0,1.0,,,
18079,Akita-Yakeyama,Confirmed,Observations,Reported,2.0,1678,2.0,22.0,,,
13055,La Palma,Confirmed,Observations,Reported,2.0,1677,11.0,17.0,1678.0,1.0,21.0
11766,"Misti, El",Confirmed,Observations,Reported,2.0,1677,5.0,2.0,,,
11782,Ubinas,Confirmed,Observations,Reported,3.0,1677,,,,,
17129,Kirishimayama,Confirmed,Observations,Reported,2.0,1677,,,,,
15859,Merapi,Confirmed,Observations,Reported,3.0,1677,,,,,
